B,Points_0,Points_1,Points_2,U,V
1,-0.0046875,-0.00164062,0,-0.00443538,0.00206256
1,-0.00492188,-0.001875,0,-0.0036709,0.00138763
1,-0.0046875,-0.001875,0,-0.0036667,0.00209005
1,-0.00445312,-0.00117187,0,-0.00601166,0.00247597
1,-0.00421875,-0.00117187,0,-0.0059309,0.00300117
1,-0.00445312,-0.00140625,0,-0.00518582,0.00259116
1,-0.00421875,-0.00140625,0,-0.0051194,0.00308237
1,-0.00398438,-0.00117187,0,-0.00587618,0.00332655
1,-0.00375,-0.00117187,0,-0.00578104,0.00345951
1,-0.00398438,-0.00140625,0,-0.00506775,0.00341433
1,-0.00375,-0.00140625,0,-0.0049897,0.00358598
1,-0.00445312,-0.00164062,0,-0.00438333,0.00264529
1,-0.00421875,-0.00164062,0,-0.00434195,0.00312165
1,-0.00445312,-0.001875,0,-0.00364109,0.00268637
1,-0.00421875,-0.001875,0,-0.00361218,0.00316509
1,-0.00398438,-0.00164062,0,-0.00430213,0.00345883
1,-0.00375,-0.00164062,0,-0.00424332,0.0036599
1,-0.00398438,-0.001875,0,-0.00357768,0.00351418
1,-0.00375,-0.001875,0,-0.00352713,0.00373686
1,-0.0075,-0.00210938,0,0,-0.02
1,-0.00726562,-0.00210938,0,-7.59754e-05,-0.0170253
1,-0.00703125,-0.00210938,0,-0.000320339,-0.0140592
1,-0.0075,-0.00234375,0,0,-0.02
1,-0.00726562,-0.00234375,0,-4.82216e-05,-0.0171523
1,-0.00703125,-0.00234375,0,-0.000215049,-0.0143112
1,-0.00679687,-0.00210938,0,-0.000689596,-0.0112732
1,-0.0065625,-0.00210938,0,-0.00112743,-0.00875821
1,-0.00679687,-0.00234375,0,-0.000476769,-0.0116122
1,-0.0065625,-0.00234375,0,-0.000796969,-0.009136
1,-0.0075,-0.00257812,0,0,-0.02
1,-0.00726562,-0.00257812,0,-2.64596e-05,-0.0172364
1,-0.00703125,-0.00257812,0,-0.000130901,-0.0144843
1,-0.0075,-0.0028125,0,0,-0.02
1,-0.00726562,-0.0028125,0,-8.45202e-06,-0.0172797
1,-0.00703125,-0.0028125,0,-6.04669e-05,-0.014585
1,-0.00679687,-0.00257812,0,-0.000303285,-0.011852
1,-0.0065625,-0.00257812,0,-0.00052193,-0.00940972
1,-0.00679687,-0.0028125,0,-0.000156067,-0.0120005
1,-0.0065625,-0.0028125,0,-0.000284635,-0.00958562
1,-0.00632812,-0.00210938,0,-0.00157325,-0.00655607
1,-0.00609375,-0.00210938,0,-0.00198114,-0.00465955
1,-0.00632812,-0.00234375,0,-0.00113125,-0.00692686
1,-0.00609375,-0.00234375,0,-0.00144421,-0.0049896
1,-0.00585938,-0.00210938,0,-0.00232185,-0.0030436
1,-0.005625,-0.00210938,0,-0.00258101,-0.0016687
1,-0.00585938,-0.00234375,0,-0.00171107,-0.00331249
1,-0.005625,-0.00234375,0,-0.00191887,-0.00186843
1,-0.00632812,-0.00257812,0,-0.000755525,-0.00720046
1,-0.00609375,-0.00257812,0,-0.000978197,-0.00523666
1,-0.00632812,-0.0028125,0,-0.00042597,-0.00738059
1,-0.00609375,-0.0028125,0,-0.000562507,-0.00540157
1,-0.00585938,-0.00257812,0,-0.00116992,-0.00351567
1,-0.005625,-0.00257812,0,-0.00132015,-0.00202065
1,-0.00585938,-0.0028125,0,-0.000679496,-0.00365209
1,-0.005625,-0.0028125,0,-0.000769134,-0.00212218
1,-0.0075,-0.00304688,0,0,-0.02
1,-0.00726562,-0.00304688,0,6.88836e-06,-0.0172936
1,-0.00703125,-0.00304688,0,7.23463e-08,-0.0146291
1,-0.0075,-0.00328125,0,0,-0.02
1,-0.00726562,-0.00328125,0,2.07489e-05,-0.0172767
1,-0.00703125,-0.00328125,0,5.48485e-05,-0.0146173
1,-0.00679687,-0.00304688,0,-2.788e-05,-0.0120736
1,-0.0065625,-0.00304688,0,-7.49547e-05,-0.00967715
1,-0.00679687,-0.00328125,0,8.88896e-05,-0.0120733
1,-0.0065625,-0.00328125,0,0.00011792,-0.00968567
1,-0.0075,-0.00351562,0,0,-0.02
1,-0.00726562,-0.00351562,0,3.40549e-05,-0.017236
1,-0.00703125,-0.00351562,0,0.000107076,-0.0145586
1,-0.0075,-0.00375,0,0,-0.02
1,-0.00726562,-0.00375,0,4.74092e-05,-0.0171672
1,-0.00703125,-0.00375,0,0.000159193,-0.0144488
1,-0.00679687,-0.00351562,0,0.000200438,-0.0120085
1,-0.0065625,-0.00351562,0,0.000303048,-0.00961911
1,-0.00679687,-0.00375,0,0.00031159,-0.0118754
1,-0.0065625,-0.00375,0,0.00048765,-0.00947361
1,-0.00632812,-0.00304688,0,-0.000130114,-0.00747598
1,-0.00609375,-0.00304688,0,-0.000183241,-0.00548791
1,-0.00632812,-0.00328125,0,0.000144927,-0.00748679
1,-0.00609375,-0.00328125,0,0.000173307,-0.00549418
1,-0.00585938,-0.00304688,0,-0.000224733,-0.00372014
1,-0.005625,-0.00304688,0,-0.000250061,-0.00216777
1,-0.00585938,-0.00328125,0,0.000207417,-0.003717
1,-0.005625,-0.00328125,0,0.00024826,-0.00215317
1,-0.00632812,-0.00351562,0,0.000410672,-0.00741869
1,-0.00609375,-0.00351562,0,0.000520292,-0.00542358
1,-0.00632812,-0.00375,0,0.000676103,-0.00726783
1,-0.00609375,-0.00375,0,0.000867574,-0.00527212
1,-0.00585938,-0.00351562,0,0.000631065,-0.00364344
1,-0.005625,-0.00351562,0,0.000740141,-0.00207764
1,-0.00585938,-0.00375,0,0.00105588,-0.00349559
1,-0.005625,-0.00375,0,0.00123407,-0.00193736
1,-0.00539062,-0.00210938,0,-0.00275833,-0.000497147
1,-0.00515625,-0.00210938,0,-0.00286281,0.000505393
1,-0.00539062,-0.00234375,0,-0.00206549,-0.000630467
1,-0.00515625,-0.00234375,0,-0.0021566,0.0004292
1,-0.00492188,-0.00210938,0,-0.00291097,0.00136434
1,-0.0046875,-0.00210938,0,-0.00292175,0.00209468
1,-0.00492188,-0.00234375,0,-0.00220315,0.00133096
1,-0.0046875,-0.00234375,0,-0.00221877,0.00209053
1,-0.00539062,-0.00257812,0,-0.00142591,-0.000732546
1,-0.00515625,-0.00257812,0,-0.00149091,0.000369966
1,-0.00539062,-0.0028125,0,-0.000828676,-0.000799082
1,-0.00515625,-0.0028125,0,-0.000860793,0.000334318
1,-0.00492188,-0.00257812,0,-0.00152279,0.00130431
1,-0.0046875,-0.00257812,0,-0.00153118,0.00208542
1,-0.00492188,-0.0028125,0,-0.000870538,0.00129256
1,-0.0046875,-0.0028125,0,-0.000865164,0.0020903
1,-0.00445312,-0.00210938,0,-0.0029125,0.00270216
1,-0.00421875,-0.00210938,0,-0.00289407,0.00318724
1,-0.00445312,-0.00234375,0,-0.00221446,0.00271582
1,-0.00421875,-0.00234375,0,-0.00219945,0.00321196
1,-0.00398438,-0.00210938,0,-0.0028672,0.00354608
1,-0.00375,-0.00210938,0,-0.00282725,0.003786
1,-0.00398438,-0.00234375,0,-0.00217563,0.00358238
1,-0.00375,-0.00234375,0,-0.00214169,0.00383564
1,-0.00445312,-0.00257812,0,-0.00152473,0.0027235
1,-0.00421875,-0.00257812,0,-0.00150982,0.00322796
1,-0.00445312,-0.0028125,0,-0.000850495,0.00273874
1,-0.00421875,-0.0028125,0,-0.00083186,0.00324921
1,-0.00398438,-0.00257812,0,-0.00148889,0.00360569
1,-0.00375,-0.00257812,0,-0.00146194,0.00386771
1,-0.00398438,-0.0028125,0,-0.000811331,0.00363154
1,-0.00375,-0.0028125,0,-0.00078963,0.00389781
1,-0.00539062,-0.00304688,0,-0.000257547,-0.000822235
1,-0.00515625,-0.00304688,0,-0.00024976,0.000329991
1,-0.00539062,-0.00328125,0,0.00029585,-0.000797053
1,-0.00515625,-0.00328125,0,0.000347013,0.000362896
1,-0.00492188,-0.00304688,0,-0.000230593,0.00130175
1,-0.0046875,-0.00304688,0,-0.000205577,0.00210719
1,-0.00492188,-0.00328125,0,0.000398598,0.00133826
1,-0.0046875,-0.00328125,0,0.000445957,0.00214312
1,-0.00539062,-0.00351562,0,0.00084538,-0.000721878
1,-0.00515625,-0.00351562,0,0.000942526,0.000434286
1,-0.00539062,-0.00375,0,0.0013976,-0.000593269
1,-0.00515625,-0.00375,0,0.00154083,0.000547336
1,-0.00492188,-0.00351562,0,0.00102849,0.00140217
1,-0.0046875,-0.00351562,0,0.00109929,0.0021961
1,-0.00492188,-0.00375,0,0.00166067,0.00149627
1,-0.0046875,-0.00375,0,0.00175356,0.0022687
1,-0.00445312,-0.00304688,0,-0.000179178,0.00275848
1,-0.00421875,-0.00304688,0,-0.000155264,0.00326871
1,-0.00445312,-0.00328125,0,0.000486092,0.00279036
1,-0.00421875,-0.00328125,0,0.000516028,0.00329413
1,-0.00398438,-0.00304688,0,-0.000135453,0.00364945
1,-0.00375,-0.00304688,0,-0.000120291,0.00391426
1,-0.00398438,-0.00328125,0,0.000535048,0.00366762
1,-0.00375,-0.00328125,0,0.000543015,0.00392523
1,-0.00445312,-0.00351562,0,0.00115291,0.00282991
1,-0.00421875,-0.00351562,0,0.00118752,0.00331896
1,-0.00445312,-0.00375,0,0.00181866,0.00287966
1,-0.00421875,-0.00375,0,0.00185525,0.00334563
1,-0.00398438,-0.00351562,0,0.00120341,0.00367769
1,-0.00375,-0.00351562,0,0.00120133,0.00392156
1,-0.00398438,-0.00375,0,0.00186498,0.00368237
1,-0.00375,-0.00375,0,0.00184971,0.00390612
1,-0.00351562,-0.000234375,0,-0.0088631,0.00168403
0.646894,-0.00351562,0,0,-0.00925014,0.000630434
1,-0.00328125,-0.000234375,0,-0.00798323,0.0014025
0.63422,-0.00328125,0,0,-0.00810688,0.000460639
1,-0.00351562,-0.00046875,0,-0.0080513,0.00243903
1,-0.00328125,-0.00046875,0,-0.00742515,0.00214099
1,-0.00304688,-0.000234375,0,-0.00718042,0.00117793
0.623403,-0.00304688,0,0,-0.00715439,0.000346049
1,-0.0028125,-0.000234375,0,-0.0064537,0.00100116
0.614169,-0.0028125,0,0,-0.00634577,0.000265997
1,-0.00304688,-0.00046875,0,-0.00679593,0.00187369
1,-0.0028125,-0.00046875,0,-0.00619059,0.00164481
1,-0.00351562,-0.000703125,0,-0.00723493,0.00289756
1,-0.00328125,-0.000703125,0,-0.00679439,0.0026596
1,-0.00351562,-0.0009375,0,-0.0063988,0.00323906
1,-0.00328125,-0.0009375,0,-0.0060869,0.00306276
1,-0.00304688,-0.000703125,0,-0.00631266,0.00241379
1,-0.0028125,-0.000703125,0,-0.00581859,0.00217915
1,-0.00304688,-0.0009375,0,-0.00572362,0.0028492
1,-0.0028125,-0.0009375,0,-0.0053312,0.00262605
1,-0.00257812,-0.000234375,0,-0.00579988,0.000859386
0.606282,-0.00257812,0,0,-0.00565035,0.000207715
1,-0.00234375,-0.000234375,0,-0.0052103,0.000744583
0.599542,-0.00234375,0,0,-0.00504464,0.000164202
1,-0.00257812,-0.00046875,0,-0.00561904,0.00144967
1,-0.00234375,-0.00046875,0,-0.00508645,0.00128372
1,-0.00210938,-0.000234375,0,-0.00467903,0.000650214
0.593777,-0.00210938,0,0,-0.00451153,0.000131355
1,-0.001875,-0.000234375,0,-0.00419901,0.000571584
0.588841,-0.001875,0,0,-0.00403867,0.000106031
1,-0.00210938,-0.00046875,0,-0.00459375,0.0011415
1,-0.001875,-0.00046875,0,-0.00414026,0.00101876
1,-0.00257812,-0.000703125,0,-0.00533119,0.00196439
1,-0.00234375,-0.000703125,0,-0.00486111,0.00177058
1,-0.00257812,-0.0009375,0,-0.0049279,0.00240706
1,-0.00234375,-0.0009375,0,-0.00452652,0.00219941
1,-0.00210938,-0.000703125,0,-0.00441545,0.00159697
1,-0.001875,-0.000703125,0,-0.00399709,0.00144142
1,-0.00210938,-0.0009375,0,-0.00413621,0.00200557
1,-0.001875,-0.0009375,0,-0.00376265,0.00182637
1,-0.00351562,-0.00117187,0,-0.00562109,0.00344663
1,-0.00328125,-0.00117187,0,-0.00539635,0.00333684
1,-0.00351562,-0.00140625,0,-0.00486965,0.00362408
1,-0.00328125,-0.00140625,0,-0.00469946,0.00356387
1,-0.00304688,-0.00117187,0,-0.00512026,0.00317127
1,-0.0028125,-0.00117187,0,-0.00480876,0.00297645
1,-0.00304688,-0.00140625,0,-0.00448655,0.00343711
1,-0.0028125,-0.00140625,0,-0.00423969,0.00326917
1,-0.00351562,-0.00164062,0,-0.0041523,0.00373908
1,-0.00328125,-0.00164062,0,-0.00402305,0.00372189
1,-0.00351562,-0.001875,0,-0.00345357,0.00384526
1,-0.00328125,-0.001875,0,-0.00335137,0.00385898
1,-0.00304688,-0.00164062,0,-0.003858,0.00363284
1,-0.0028125,-0.00164062,0,-0.00366293,0.00349381
1,-0.00304688,-0.001875,0,-0.00322201,0.00379798
1,-0.0028125,-0.001875,0,-0.00306814,0.00368167
1,-0.00257812,-0.00117187,0,-0.00447743,0.00277044
1,-0.00234375,-0.00117187,0,-0.00413829,0.00256348
1,-0.00257812,-0.00140625,0,-0.00397079,0.00307787
1,-0.00234375,-0.00140625,0,-0.0036895,0.00287593
1,-0.00210938,-0.00117187,0,-0.00380126,0.00236192
1,-0.001875,-0.00117187,0,-0.00347284,0.00216899
1,-0.00210938,-0.00140625,0,-0.0034048,0.00267142
1,-0.001875,-0.00140625,0,-0.0031231,0.00246989
1,-0.00257812,-0.00164062,0,-0.0034462,0.00332207
1,-0.00234375,-0.00164062,0,-0.00321552,0.00313077
1,-0.00257812,-0.001875,0,-0.00289578,0.00352596
1,-0.00234375,-0.001875,0,-0.00271032,0.00334428
1,-0.00210938,-0.00164062,0,-0.0029785,0.00292952
1,-0.001875,-0.00164062,0,-0.00274092,0.00272521
1,-0.00210938,-0.001875,0,-0.00251784,0.00314669
1,-0.001875,-0.001875,0,-0.00232302,0.0029412
1,-0.00164062,-0.000234375,0,-0.00376525,0.000505165
0.584609,-0.00164062,0,0,-0.00361635,8.63757e-05
1,-0.00140625,-0.000234375,0,-0.00337262,0.000448334
0.580975,-0.00140625,0,0,-0.0032375,7.08509e-05
1,-0.00164062,-0.00046875,0,-0.00372438,0.00091184
1,-0.00140625,-0.00046875,0,-0.00334396,0.000817908
1,-0.00117187,-0.000234375,0,-0.00301733,0.000399151
0.577851,-0.00117187,0,0,-0.00289642,5.85074e-05
1,-0.0009375,-0.000234375,0,-0.00269562,0.000356113
0.57516,-0.0009375,0,0,-0.00258862,4.85281e-05
1,-0.00117187,-0.00046875,0,-0.00299685,0.000734742
1,-0.0009375,-0.00046875,0,-0.0026807,0.000660565
1,-0.00164062,-0.000703125,0,-0.00360793,0.00130186
1,-0.00140625,-0.000703125,0,-0.0032478,0.00117621
1,-0.00164062,-0.0009375,0,-0.00340961,0.00166129
1,-0.00140625,-0.0009375,0,-0.00307895,0.00150958
1,-0.00117187,-0.000703125,0,-0.00291645,0.00106273
1,-0.0009375,-0.000703125,0,-0.00261258,0.000959908
1,-0.00117187,-0.0009375,0,-0.00277168,0.00137021
1,-0.0009375,-0.0009375,0,-0.00248776,0.00124223
1,-0.000703125,-0.000234375,0,-0.00240457,0.00031818
0.572837,-0.000703125,0,0,-0.00231066,4.04163e-05
1,-0.00046875,-0.000234375,0,-0.00214131,0.000284282
0.57083,-0.00046875,0,0,-0.00205916,3.36763e-05
1,-0.000703125,-0.00046875,0,-0.00239335,0.000594059
1,-0.00046875,-0.00046875,0,-0.00213263,0.000534047
1,-0.000234375,-0.000234375,0,-0.00190356,0.000253867
0.569091,-0.000234375,0,0,-0.00183248,2.8014e-05
1,0,-0.000234375,0,-0.00168896,0.000227346
0.567582,0,0,0,-0.00162804,2.35036e-05
1,-0.000234375,-0.00046875,0,-0.00189639,0.000479768
1,0,-0.00046875,0,-0.00168274,0.000431127
1,-0.000703125,-0.000703125,0,-0.00233504,0.000866512
1,-0.00046875,-0.000703125,0,-0.0020822,0.000781489
1,-0.000703125,-0.0009375,0,-0.00222684,0.00112472
1,-0.00046875,-0.0009375,0,-0.00198801,0.00101687
1,-0.000234375,-0.000703125,0,-0.00185252,0.00070402
1,0,-0.000703125,0,-0.00164441,0.000633692
