B,Points_0,Points_1,Points_2,U,V
1,-0.00304688,-0.0009375,0,-0.00271134,0.00186005
1,-0.0028125,-0.0009375,0,-0.00256084,0.00169559
1,-0.00257812,-0.000234375,0,-0.00308822,0.000637271
0.645799,-0.00257812,0,0,-0.00291177,0.000182254
1,-0.00234375,-0.000234375,0,-0.00269782,0.000526514
0.635288,-0.00234375,0,0,-0.00248776,0.000134525
1,-0.00257812,-0.00046875,0,-0.00294478,0.00101144
1,-0.00234375,-0.00046875,0,-0.00261995,0.000863838
1,-0.00210938,-0.000234375,0,-0.00235667,0.000437667
0.626289,-0.00210938,0,0,-0.00213213,0.00010063
1,-0.001875,-0.000234375,0,-0.00205759,0.000366096
0.618579,-0.001875,0,0,-0.00183227,7.57969e-05
1,-0.00210938,-0.00046875,0,-0.00232343,0.000738866
1,-0.001875,-0.00046875,0,-0.00205462,0.000633539
1,-0.00257812,-0.000703125,0,-0.00270583,0.00131095
1,-0.00234375,-0.000703125,0,-0.00244933,0.00114818
1,-0.00257812,-0.0009375,0,-0.00238687,0.00152674
1,-0.00234375,-0.0009375,0,-0.0022004,0.00136534
1,-0.00210938,-0.000703125,0,-0.0022049,0.00100328
1,-0.001875,-0.000703125,0,-0.00197442,0.000876225
1,-0.00210938,-0.0009375,0,-0.00201168,0.00121449
1,-0.001875,-0.0009375,0,-0.00182594,0.00107728
1,-0.00351562,-0.00117187,0,-0.00223852,0.00206658
1,-0.00328125,-0.00117187,0,-0.00225969,0.00203698
1,-0.00351562,-0.00140625,0,-0.00166908,0.00199936
1,-0.00328125,-0.00140625,0,-0.00173364,0.00201874
1,-0.00304688,-0.00117187,0,-0.00222771,0.00194414
1,-0.0028125,-0.00117187,0,-0.00215153,0.00181717
1,-0.00304688,-0.00140625,0,-0.00175382,0.00196963
1,-0.0028125,-0.00140625,0,-0.0017342,0.00187891
1,-0.00351562,-0.00164062,0,-0.00118357,0.0018963
1,-0.00328125,-0.00164062,0,-0.00127156,0.00195472
1,-0.00351562,-0.001875,0,-0.000753407,0.00179467
1,-0.00328125,-0.001875,0,-0.000851664,0.00187947
1,-0.00304688,-0.00164062,0,-0.00132457,0.00194585
1,-0.0028125,-0.00164062,0,-0.00134337,0.00188998
1,-0.00304688,-0.001875,0,-0.000924131,0.00189957
1,-0.0028125,-0.001875,0,-0.000969515,0.00187208
1,-0.00257812,-0.00117187,0,-0.00204559,0.00167286
1,-0.00234375,-0.00117187,0,-0.00191841,0.00152468
1,-0.00257812,-0.00140625,0,-0.00168306,0.00176118
1,-0.00234375,-0.00140625,0,-0.0016077,0.00163141
1,-0.00210938,-0.00117187,0,-0.00178069,0.00137897
1,-0.001875,-0.00117187,0,-0.00163753,0.00124085
1,-0.00210938,-0.00140625,0,-0.00151624,0.00149662
1,-0.001875,-0.00140625,0,-0.00141422,0.00136385
1,-0.00257812,-0.00164062,0,-0.00133298,0.00180126
1,-0.00234375,-0.00164062,0,-0.00129794,0.00169324
1,-0.00257812,-0.001875,0,-0.000989464,0.00180821
1,-0.00234375,-0.001875,0,-0.00098691,0.00172093
1,-0.00210938,-0.00164062,0,-0.00124493,0.0015741
1,-0.001875,-0.00164062,0,-0.00117828,0.00145131
1,-0.00210938,-0.001875,0,-0.000966142,0.00161777
1,-0.001875,-0.001875,0,-0.000930816,0.00150676
1,-0.00164062,-0.000234375,0,-0.00179692,0.000307232
0.611975,-0.00164062,0,0,-0.00157885,5.66061e-05
1,-0.00140625,-0.000234375,0,-0.00156829,0.000258994
0.606314,-0.00140625,0,0,-0.00136298,4.207e-05
1,-0.00164062,-0.00046875,0,-0.00181351,0.000544078
1,-0.00140625,-0.00046875,0,-0.00159725,0.000468332
