B,Points_0,Points_1,Points_2,U,V
0.5,-0.00410156,8.46821e-05,0,-0.00185649,0.000167351
0.5,-0.00398438,7.44505e-05,0,-0.00158736,0.000134779
0.5,-0.00386719,6.4995e-05,0,-0.00135815,0.000106468
0.5,-0.00375,5.62544e-05,0,-0.00114327,8.35718e-05
0.5,-0.00363281,4.81742e-05,0,-0.000948406,6.46729e-05
0.5,-0.00351562,4.0704e-05,0,-0.000776133,4.73939e-05
0.5,-0.00339844,3.37956e-05,0,-0.000631517,3.46675e-05
0.5,-0.00328125,2.74063e-05,0,-0.000514626,2.769e-05
0.5,-0.00316406,2.14965e-05,0,-0.000428521,2.31599e-05
0.5,-0.00304688,1.60305e-05,0,-0.000375072,1.90157e-05
0.5,-0.00292969,1.09734e-05,0,-0.000350806,1.75361e-05
0.5,-0.0028125,6.29435e-06,0,-0.000360664,1.71761e-05
0.5,-0.00269531,1.97028e-06,0,-0.00038681,2.09053e-05
0.5,-0.00263785,0,0,-0.000437149,2.15818e-05
0.5,-0.00257812,-2.04706e-06,0,-0.000472571,2.17993e-05
0.5,-0.00246094,-5.74826e-06,0,-0.000617907,2.24465e-05
0.5,-0.00234375,-9.17152e-06,0,-0.000720194,2.14239e-05
0.5,-0.00222656,-1.23342e-05,0,-0.000761828,1.9326e-05
0.5,-0.00210938,-1.52584e-05,0,-0.000770628,1.72558e-05
0.5,-0.00199219,-1.79634e-05,0,-0.000760288,1.54556e-05
0.5,-0.001875,-2.04658e-05,0,-0.000742423,1.39793e-05
0.5,-0.00175781,-2.27807e-05,0,-0.000719921,1.26724e-05
0.5,-0.00164062,-2.49222e-05,0,-0.000695893,1.15039e-05
0.5,-0.00152344,-2.69033e-05,0,-0.000670526,1.04042e-05
0.5,-0.00140625,-2.87359e-05,0,-0.000644894,9.40744e-06
0.5,-0.00128906,-3.04311e-05,0,-0.000618942,8.48171e-06
0.5,-0.00117187,-3.19993e-05,0,-0.000593224,7.60979e-06
0.5,-0.00105469,-3.34501e-05,0,-0.000567718,6.79504e-06
0.5,-0.0009375,-3.47921e-05,0,-0.000542765,6.05478e-06
0.5,-0.000820312,-3.60338e-05,0,-0.000518349,5.38391e-06
0.5,-0.000703125,-3.71823e-05,0,-0.000494697,4.78054e-06
0.5,-0.000585937,-3.82449e-05,0,-0.000471744,4.24218e-06
0.5,-0.00046875,-3.92281e-05,0,-0.000449694,3.75819e-06
0.5,-0.000351562,-4.01377e-05,0,-0.00042835,3.33406e-06
0.5,-0.000234375,-4.09794e-05,0,-0.000408059,2.9398e-06
0.5,-0.000117187,-4.17579e-05,0,-0.000388117,2.55515e-06
0.5,0,-4.24784e-05,0,-0.000368722,2.30684e-06
0.5,0.000117187,-4.3145e-05,0,-0.000351417,2.08943e-06
0.5,0.000234375,-4.37618e-05,0,-0.000334582,1.81012e-06
0.5,0.000351562,-4.43328e-05,0,-0.000318045,1.59142e-06
0.5,0.00046875,-4.48608e-05,0,-0.000302444,1.41148e-06
0.5,0.000585937,-4.53497e-05,0,-0.000287451,1.24695e-06
0.5,0.000703125,-4.58021e-05,0,-0.000273215,1.10529e-06
0.5,0.000820312,-4.62207e-05,0,-0.0002596,9.77317e-07
0.5,0.0009375,-4.66081e-05,0,-0.000246642,8.65639e-07
0.5,0.00105469,-4.69667e-05,0,-0.000234269,7.65745e-07
0.5,0.00117187,-4.72985e-05,0,-0.000222479,6.78023e-07
0.5,0.00128906,-4.76058e-05,0,-0.00021123,5.99964e-07
0.5,0.00140625,-4.78901e-05,0,-0.000200506,5.31178e-07
0.5,0.00152344,-4.81533e-05,0,-0.000190274,4.7012e-07
0.5,0.00164062,-4.83971e-05,0,-0.000180518,4.16226e-07
0.5,0.00175781,-4.86225e-05,0,-0.000171209,3.6843e-07
0.5,0.001875,-4.88314e-05,0,-0.00016233,3.26184e-07
0.5,0.00199219,-4.90246e-05,0,-0.000153858,2.88747e-07
0.5,0.00210938,-4.92035e-05,0,-0.000145774,2.55627e-07
0.5,0.00222656,-4.93692e-05,0,-0.00013806,2.26289e-07
0.5,0.00234375,-4.95228e-05,0,-0.000130699,2.00311e-07
0.5,0.00246094,-4.96648e-05,0,-0.000123672,1.77311e-07
0.5,0.00257812,-4.97963e-05,0,-0.000116965,1.56909e-07
0.5,0.00269531,-4.99181e-05,0,-0.000110562,1.38886e-07
0.5,0.0028125,-5.00309e-05,0,-0.000104448,1.22855e-07
0.5,0.00292969,-5.01354e-05,0,-9.86097e-05,1.08778e-07
0.5,0.00304688,-5.0232e-05,0,-9.30367e-05,9.614e-08
0.5,0.00316406,-5.03217e-05,0,-8.77109e-05,8.52582e-08
0.5,0.00328125,-5.04047e-05,0,-8.26302e-05,7.51964e-08
0.5,0.00339844,-5.04816e-05,0,-7.77675e-05,6.69319e-08
0.5,0.00351562,-5.05526e-05,0,-7.31394e-05,5.8012e-08
0.5,0.00363281,-5.06187e-05,0,-6.86762e-05,4.66899e-08
0.5,0.00375,-5.06796e-05,0,-6.43827e-05,4.55533e-08
0.5,0.00386719,-5.07361e-05,0,-6.03895e-05,4.50816e-08
0.5,0.00398438,-5.07886e-05,0,-5.6548e-05,3.58723e-08
0.5,0.00410156,-5.08371e-05,0,-5.28361e-05,3.04873e-08
0.5,0.00421875,-5.08819e-05,0,-4.93059e-05,2.71896e-08
0.5,0.00433594,-5.09236e-05,0,-4.59228e-05,2.36817e-08
0.5,0.00445312,-5.0962e-05,0,-4.26959e-05,2.09712e-08
0.5,0.00457031,-5.09977e-05,0,-3.96094e-05,1.83026e-08
0.5,0.0046875,-5.10305e-05,0,-3.66629e-05,1.60823e-08
0.5,0.00480469,-5.10612e-05,0,-3.38473e-05,1.40164e-08
0.5,0.00492188,-5.10893e-05,0,-3.11597e-05,1.22495e-08
0.5,0.00503906,-5.11153e-05,0,-2.8594e-05,1.06482e-08
0.5,0.00515625,-5.11392e-05,0,-2.61468e-05,9.26197e-09
0.5,0.00527344,-5.11615e-05,0,-2.38139e-05,8.02915e-09
0.5,0.00539062,-5.11819e-05,0,-2.1592e-05,6.96296e-09
0.5,0.00550781,-5.12009e-05,0,-1.94784e-05,6.02863e-09
0.5,0.005625,-5.12182e-05,0,-1.74705e-05,5.22304e-09
0.5,0.00574219,-5.12339e-05,0,-1.55665e-05,4.52281e-09
0.5,0.00585938,-5.12485e-05,0,-1.3765e-05,3.93157e-09
