B,Points_0,Points_1,Points_2,U,V
0.5,-0.0068259,0.000820312,0,-8.60064e-05,0.000114761
0.5,-0.00679687,0.000801558,0,-4.45458e-05,8.48328e-05
0.5,-0.00678073,0.000791016,0,-6.37245e-05,0.000107408
0.5,-0.00676758,0.000782301,0,-5.83694e-05,0.000104587
0.5,-0.00673828,0.000764858,0,-6.83357e-05,0.000105377
0.5,-0.0067336,0.000761719,0,-8.0895e-05,0.000109824
0.5,-0.00670898,0.00074689,0,-7.07486e-05,9.58819e-05
0.5,-0.0066843,0.000732422,0,-8.58175e-05,0.000130146
0.5,-0.00667969,0.000729435,0,-8.47881e-05,0.000130469
0.5,-0.00665039,0.000713196,0,-9.29859e-05,0.000107409
0.5,-0.00663253,0.000703125,0,-0.000106675,0.000138732
0.5,-0.00662109,0.000696485,0,-9.97324e-05,0.000140223
0.5,-0.0065918,0.000681172,0,-0.000114618,0.000123686
0.5,-0.00657831,0.000673828,0,-0.000133279,0.000144678
0.5,-0.0065625,0.000665326,0,-0.000123031,0.000146663
0.5,-0.0065332,0.000650703,0,-0.000149023,0.000141392
0.5,-0.00652139,0.000644531,0,-0.000162908,0.000159721
0.5,-0.00650391,0.000635632,0,-0.000156629,0.000161195
0.5,-0.00647461,0.000621676,0,-0.000188829,0.000159273
0.5,-0.00646155,0.000615234,0,-0.000207505,0.000175937
0.5,-0.00644531,0.000607341,0,-0.000204594,0.000177523
0.5,-0.00641602,0.000594002,0,-0.000239821,0.000175606
0.5,-0.00639856,0.000585937,0,-0.000260721,0.000195752
0.5,-0.00638672,0.000580355,0,-0.000261387,0.000196551
0.5,-0.00635742,0.000567599,0,-0.00028794,0.000191444
0.5,-0.00633215,0.000556641,0,-0.00032796,0.000211873
0.5,-0.00632812,0.000554744,0,-0.000329355,0.000212491
0.5,-0.00629883,0.000542506,0,-0.000342799,0.000207598
0.5,-0.00626953,0.000530586,0,-0.000390534,0.000220211
0.5,-0.00626195,0.000527344,0,-0.000402834,0.000227649
0.5,-0.00624023,0.000518527,0,-0.000409469,0.000225294
0.5,-0.00621094,0.000507064,0,-0.00045563,0.000231267
0.5,-0.00618764,0.000498047,0,-0.00049823,0.000247679
0.5,-0.00618164,0.000495587,0,-0.000503515,0.000248108
0.5,-0.00615234,0.000484696,0,-0.000530726,0.000250236
0.5,-0.00612305,0.00047403,0,-0.000593198,0.000261557
0.5,-0.00610874,0.00046875,0,-0.000619345,0.000273649
0.5,-0.00609375,0.000463237,0,-0.000633408,0.000275518
0.5,-0.00606445,0.000453033,0,-0.000699328,0.000278572
0.5,-0.00603516,0.000443074,0,-0.000759329,0.000302113
0.5,-0.00602481,0.000439453,0,-0.000794164,0.000306821
0.5,-0.00600586,0.000432998,0,-0.000840457,0.000313977
0.5,-0.00597656,0.000428159,0,-0.000883573,0.000313584
0.5,-0.00592821,0.000410156,0,-0.000848541,0.000283042
0.5,-0.00597656,0.000428159,0,-0.000883573,0.000313584
0.5,-0.00591797,0.000404577,0,-0.000841424,0.000279823
0.5,-0.00585938,0.000386877,0,-0.000719208,0.000244124
0.5,-0.00580078,0.000369711,0,-0.000721519,0.000216683
0.5,-0.00574219,0.000353369,0,-0.000719571,0.000224302
0.5,-0.00573584,0.000351562,0,-0.000721429,0.000227612
0.5,-0.00568359,0.000337504,0,-0.000674933,0.000191353
0.5,-0.005625,0.000322413,0,-0.000711655,0.000180005
0.5,-0.00556641,0.000307934,0,-0.000771706,0.000160921
0.5,-0.00550781,0.000294108,0,-0.000809287,0.0001668
0.5,-0.00550304,0.000292969,0,-0.000815846,0.000168469
0.5,-0.00544922,0.000280732,0,-0.000829018,0.000149712
0.5,-0.00539062,0.000267964,0,-0.000903927,0.000137343
0.5,-0.00533203,0.000255709,0,-0.000958537,0.000123795
0.5,-0.00527344,0.000243965,0,-0.00101752,0.000112227
0.5,-0.0052237,0.000234375,0,-0.00107918,0.000120567
0.5,-0.00521484,0.000232609,0,-0.0010841,0.00011818
0.5,-0.00515625,0.000221835,0,-0.00115176,0.000112026
0.5,-0.00509766,0.000211434,0,-0.00124667,0.000104188
0.5,-0.00503906,0.00020145,0,-0.00131302,9.21337e-05
0.5,-0.00498047,0.000191863,0,-0.00137885,8.53185e-05
0.5,-0.00492188,0.000182674,0,-0.0014698,8.90105e-05
